,Symbol,Strike,CallPut,ExpiryDays,SpotPrice,StockPrice,RiskfreeRate,ImpliedVolatility
2463,SPY161216P00085000,85.0,Put,669,0.755,209.78,0.02,-1.0
2464,SPY161216P00090000,90.0,Put,669,1.0,209.78,0.02,-1.0
2465,SPY161216P00092000,92.0,Put,669,1.03,209.78,0.02,-1.0
2466,SPY161216P00095000,95.0,Put,669,1.085,209.78,0.02,-1.0
2467,SPY161216P00097000,97.0,Put,669,1.22,209.78,0.02,-1.0
2468,SPY161216P00100000,100.0,Put,669,1.34,209.78,0.02,-1.0
2469,SPY161216P00105000,105.0,Put,669,1.66,209.78,0.02,-1.0
2470,SPY161216P00110000,110.0,Put,669,1.88,209.78,0.02,-1.0
2471,SPY161216P00115000,115.0,Put,669,2.235,209.78,0.02,-1.0
2472,SPY161216P00120000,120.0,Put,669,2.7,209.78,0.02,-1.0
2473,SPY161216P00125000,125.0,Put,669,3.1,209.78,0.02,-1.0
2474,SPY161216P00130000,130.0,Put,669,3.7,209.78,0.02,-1.0
2475,SPY161216P00135000,135.0,Put,669,4.02,209.78,0.02,-1.0
2476,SPY161216P00140000,140.0,Put,669,4.55,209.78,0.02,-1.0
2477,SPY161216P00145000,145.0,Put,669,5.3,209.78,0.02,-1.0
2478,SPY161216P00150000,150.0,Put,669,6.0,209.78,0.02,-1.0
2479,SPY161216P00155000,155.0,Put,669,7.12,209.78,0.02,-1.0
2480,SPY161216P00160000,160.0,Put,669,7.5,209.78,0.02,-1.0
2481,SPY161216P00165000,165.0,Put,669,8.4,209.78,0.02,-1.0
2482,SPY161216P00170000,170.0,Put,669,9.245,209.78,0.02,0.260366403408
2483,SPY161216P00174000,174.0,Put,669,10.43,209.78,0.02,0.260121383388
2484,SPY161216P00175000,175.0,Put,669,10.77,209.78,0.02,0.26043988321
2485,SPY161216P00176000,176.0,Put,669,10.86,209.78,0.02,0.257683090761
2486,SPY161216P00177000,177.0,Put,669,11.32,209.78,0.02,0.259296193406
2487,SPY161216P00178000,178.0,Put,669,11.59,209.78,0.02,0.25858597124
2488,SPY161216P00179000,179.0,Put,669,11.83,209.78,0.02,0.257480773666
2489,SPY161216P00180000,180.0,Put,669,11.8,209.78,0.02,0.253242458185
2490,SPY161216P00181000,181.0,Put,669,12.34,209.78,0.02,0.255490404225
2491,SPY161216P00182000,182.0,Put,669,12.58,209.78,0.02,0.254263269862
2492,SPY161216P00183000,183.0,Put,669,12.685,209.78,0.02,0.251498345937
2493,SPY161216P00185000,185.0,Put,669,13.0,209.78,0.02,0.247081403865
2494,SPY161216P00190000,190.0,Put,669,14.36,209.78,0.02,0.24172302714
2495,SPY161216P00195000,195.0,Put,669,16.32,209.78,0.02,0.241180369862
2496,SPY161216P00200000,200.0,Put,669,18.2,209.78,0.02,0.238535752666
2497,SPY161216P00205000,205.0,Put,669,20.1,209.78,0.02,0.234862793297
2498,SPY161216P00210000,210.0,Put,669,22.07,209.78,0.02,0.230661559761
2499,SPY161216P00215000,215.0,Put,669,24.45,209.78,0.02,0.229012708058
2500,SPY161216P00220000,220.0,Put,669,27.4,209.78,0.02,0.231206000046
2501,SPY161216P00225000,225.0,Put,669,29.97,209.78,0.02,0.228745938911
2502,SPY161216P00230000,230.0,Put,669,32.71,209.78,0.02,0.226654554733
2503,SPY161216P00235000,235.0,Put,669,35.92,209.78,0.02,0.227700423866
2504,SPY161216P00240000,240.0,Put,669,39.4,209.78,0.02,0.229938685336
2505,SPY161216P00245000,245.0,Put,669,43.045,209.78,0.02,0.232710992539
2506,SPY161216P00250000,250.0,Put,669,46.965,209.78,0.02,0.237088993429
2507,SPY161216P00255000,255.0,Put,669,51.075,209.78,0.02,0.242435559564
2508,SPY161216P00260000,260.0,Put,669,54.82,209.78,0.02,0.243638043434
2509,SPY161216P00265000,265.0,Put,669,59.83,209.78,0.02,0.256199879413
2510,SPY161216P00270000,270.0,Put,669,64.27,209.78,0.02,0.262866031114
2511,SPY161216P00275000,275.0,Put,669,69.73,209.78,0.02,0.278988073661
2512,SPY161216P00280000,280.0,Put,669,73.945,209.78,0.02,0.282655900273
2513,SPY161216P00285000,285.0,Put,669,78.835,209.78,0.02,0.292564065205
2514,SPY161216P00290000,290.0,Put,669,83.55,209.78,0.02,0.300429026381
2515,SPY161216P00295000,295.0,Put,669,87.98,209.78,0.02,0.305107495035
2516,SPY161216P00300000,300.0,Put,669,93.37,209.78,0.02,0.31926924619
2517,SPY161216P00305000,305.0,Put,669,98.9,209.78,0.02,0.334680882179
2518,SPY161216P00310000,310.0,Put,669,103.125,209.78,0.02,0.33644897667
2519,SPY170120C00100000,100.0,Call,704,109.36,209.78,0.02,-1.0
2520,SPY170120C00105000,105.0,Call,704,105.195,209.78,0.02,-1.0
2521,SPY170120C00110000,110.0,Call,704,99.73,209.78,0.02,-1.0
2522,SPY170120C00120000,120.0,Call,704,89.71,209.78,0.02,-1.0
2523,SPY170120C00125000,125.0,Call,704,84.715,209.78,0.02,-1.0
2524,SPY170120C00130000,130.0,Call,704,80.815,209.78,0.02,-1.0
2525,SPY170120C00135000,135.0,Call,704,75.8,209.78,0.02,-1.0
2526,SPY170120C00140000,140.0,Call,704,70.95,209.78,0.02,-1.0
2527,SPY170120C00145000,145.0,Call,704,65.95,209.78,0.02,-1.0
2528,SPY170120C00150000,150.0,Call,704,61.8,209.78,0.02,-1.0
2529,SPY170120C00155000,155.0,Call,704,58.065,209.78,0.02,-1.0
2530,SPY170120C00160000,160.0,Call,704,53.865,209.78,0.02,-1.0
2531,SPY170120C00165000,165.0,Call,704,49.76,209.78,0.02,-1.0
2532,SPY170120C00170000,170.0,Call,704,45.76,209.78,0.02,-1.0
2533,SPY170120C00175000,175.0,Call,704,41.885,209.78,0.02,0.0947184972637
2534,SPY170120C00180000,180.0,Call,704,38.12,209.78,0.02,0.111578182928
2535,SPY170120C00185000,185.0,Call,704,34.5,209.78,0.02,0.119525503807
2536,SPY170120C00189000,189.0,Call,704,31.67,209.78,0.02,0.122830072175
2537,SPY170120C00190000,190.0,Call,704,30.78,209.78,0.02,0.120902531403
2538,SPY170120C00191000,191.0,Call,704,30.29,209.78,0.02,0.123966394025
2539,SPY170120C00192000,192.0,Call,704,29.425,209.78,0.02,0.12220065054
2540,SPY170120C00194000,194.0,Call,704,27.91,209.78,0.02,0.121139523598
2541,SPY170120C00195000,195.0,Call,704,27.25,209.78,0.02,0.121535455311
2542,SPY170120C00196000,196.0,Call,704,26.975,209.78,0.02,0.126049114501
2543,SPY170120C00197000,197.0,Call,704,26.33,209.78,0.02,0.126282737286
2544,SPY170120C00198000,198.0,Call,704,25.66,209.78,0.02,0.126142576108
2545,SPY170120C00199000,199.0,Call,704,25.055,209.78,0.02,0.126578672232
2546,SPY170120C00200000,200.0,Call,704,23.92,209.78,0.02,0.12148414757
2547,SPY170120C00205000,205.0,Call,704,21.01,209.78,0.02,0.123000257001
2548,SPY170120C00210000,210.0,Call,704,18.37,209.78,0.02,0.124395822832
2549,SPY170120C00215000,215.0,Call,704,15.01,209.78,0.02,0.117110910001
2550,SPY170120C00220000,220.0,Call,704,12.97,209.78,0.02,0.119163692188
2551,SPY170120C00225000,225.0,Call,704,10.3,209.78,0.02,0.113488297505
2552,SPY170120C00230000,230.0,Call,704,8.87,209.78,0.02,0.116338201892
2553,SPY170120C00235000,235.0,Call,704,7.36,209.78,0.02,0.116515978819
2554,SPY170120C00240000,240.0,Call,704,6.0,209.78,0.02,0.115905114575
2555,SPY170120C00245000,245.0,Call,704,4.58,209.78,0.02,0.112528844143
2556,SPY170120C00250000,250.0,Call,704,3.725,209.78,0.02,-1.0
2557,SPY170120C00255000,255.0,Call,704,2.845,209.78,0.02,-1.0
2558,SPY170120C00260000,260.0,Call,704,1.985,209.78,0.02,-1.0
2559,SPY170120C00265000,265.0,Call,704,1.49,209.78,0.02,-1.0
2560,SPY170120C00270000,270.0,Call,704,1.0,209.78,0.02,-1.0
2561,SPY170120C00275000,275.0,Call,704,0.855,209.78,0.02,-1.0
2562,SPY170120C00280000,280.0,Call,704,0.57,209.78,0.02,-1.0
2563,SPY170120C00285000,285.0,Call,704,0.43,209.78,0.02,-1.0
2564,SPY170120C00290000,290.0,Call,704,0.29,209.78,0.02,-1.0
2565,SPY170120C00305000,305.0,Call,704,0.16,209.78,0.02,-1.0
2566,SPY170120P00055000,55.0,Put,704,0.24,209.78,0.02,-1.0
2567,SPY170120P00060000,60.0,Put,704,0.23,209.78,0.02,-1.0
2568,SPY170120P00065000,65.0,Put,704,0.29,209.78,0.02,-1.0
2569,SPY170120P00070000,70.0,Put,704,0.38,209.78,0.02,-1.0
2570,SPY170120P00075000,75.0,Put,704,0.6,209.78,0.02,-1.0
2571,SPY170120P00080000,80.0,Put,704,0.76,209.78,0.02,-1.0
2572,SPY170120P00085000,85.0,Put,704,0.89,209.78,0.02,-1.0
2573,SPY170120P00090000,90.0,Put,704,1.11,209.78,0.02,-1.0
2574,SPY170120P00095000,95.0,Put,704,1.12,209.78,0.02,-1.0
2575,SPY170120P00100000,100.0,Put,704,1.51,209.78,0.02,-1.0
2576,SPY170120P00105000,105.0,Put,704,1.58,209.78,0.02,-1.0
2577,SPY170120P00110000,110.0,Put,704,2.13,209.78,0.02,-1.0
2578,SPY170120P00115000,115.0,Put,704,2.24,209.78,0.02,-1.0
2579,SPY170120P00120000,120.0,Put,704,3.32,209.78,0.02,-1.0
2580,SPY170120P00125000,125.0,Put,704,3.26,209.78,0.02,-1.0
2581,SPY170120P00130000,130.0,Put,704,4.0,209.78,0.02,-1.0
2582,SPY170120P00135000,135.0,Put,704,4.34,209.78,0.02,-1.0
2583,SPY170120P00140000,140.0,Put,704,4.95,209.78,0.02,-1.0
2584,SPY170120P00145000,145.0,Put,704,5.54,209.78,0.02,-1.0
2585,SPY170120P00150000,150.0,Put,704,6.1,209.78,0.02,-1.0
2586,SPY170120P00155000,155.0,Put,704,7.45,209.78,0.02,-1.0
2587,SPY170120P00160000,160.0,Put,704,8.07,209.78,0.02,0.275796506206
2588,SPY170120P00165000,165.0,Put,704,8.8,209.78,0.02,-1.0
2589,SPY170120P00170000,170.0,Put,704,9.97,209.78,0.02,0.264071223797
2590,SPY170120P00175000,175.0,Put,704,11.305,209.78,0.02,0.261436442842
2591,SPY170120P00180000,180.0,Put,704,12.88,209.78,0.02,0.260209836372
2592,SPY170120P00185000,185.0,Put,704,13.745,209.78,0.02,0.250151367893
2593,SPY170120P00189000,189.0,Put,704,14.77,209.78,0.02,0.245213053988
2594,SPY170120P00190000,190.0,Put,704,15.25,209.78,0.02,0.246096445326
2595,SPY170120P00191000,191.0,Put,704,15.71,209.78,0.02,0.246719292862
2596,SPY170120P00192000,192.0,Put,704,16.16,209.78,0.02,0.2471832644
2597,SPY170120P00193000,193.0,Put,704,16.21,209.78,0.02,0.243634514641
2598,SPY170120P00194000,194.0,Put,704,16.4,209.78,0.02,0.241458245007
2599,SPY170120P00195000,195.0,Put,704,17.13,209.78,0.02,0.244523426072
2600,SPY170120P00196000,196.0,Put,704,17.475,209.78,0.02,0.243765307263
2601,SPY170120P00197000,197.0,Put,704,17.39,209.78,0.02,0.23883159383
2602,SPY170120P00198000,198.0,Put,704,17.94,209.78,0.02,0.239972102331
2603,SPY170120P00199000,199.0,Put,704,18.55,209.78,0.02,0.241611080089
2604,SPY170120P00200000,200.0,Put,704,18.6,209.78,0.02,0.237900150709
2605,SPY170120P00205000,205.0,Put,704,20.75,209.78,0.02,0.236589715237
2606,SPY170120P00210000,210.0,Put,704,22.7,209.78,0.02,0.232272489438
2607,SPY170120P00215000,215.0,Put,704,25.205,209.78,0.02,0.231774980091
2608,SPY170120P00220000,220.0,Put,704,27.96,209.78,0.02,0.232273012887
2609,SPY170120P00225000,225.0,Put,704,30.225,209.78,0.02,0.227343979367
2610,SPY170120P00230000,230.0,Put,704,33.21,209.78,0.02,0.227534241768
2611,SPY170120P00235000,235.0,Put,704,36.46,209.78,0.02,0.229020405566
2612,SPY170120P00240000,240.0,Put,704,39.89,209.78,0.02,0.231031202886
2613,SPY170120P00245000,245.0,Put,704,43.54,209.78,0.02,0.233992942962
2614,SPY170120P00250000,250.0,Put,704,47.34,209.78,0.02,0.237422178819
2615,SPY170120P00255000,255.0,Put,704,51.4,209.78,0.02,0.242403414161
2616,SPY170120P00260000,260.0,Put,704,55.765,209.78,0.02,0.249484390783
2617,SPY170120P00290000,290.0,Put,704,83.535,209.78,0.02,0.296973268568
2618,SPY170120P00295000,295.0,Put,704,88.565,209.78,0.02,0.30757689187
2619,SPY170120P00300000,300.0,Put,704,93.37,209.78,0.02,0.315760256092
2620,SPY170120P00305000,305.0,Put,704,98.33,209.78,0.02,0.325260552213
2621,SPY171215C00100000,100.0,Call,1033,109.83,209.78,0.02,-1.0
2622,SPY171215C00105000,105.0,Call,1033,105.24,209.78,0.02,-1.0
2623,SPY171215C00110000,110.0,Call,1033,99.685,209.78,0.02,-1.0
2624,SPY171215C00120000,120.0,Call,1033,89.28,209.78,0.02,-1.0
2625,SPY171215C00125000,125.0,Call,1033,85.755,209.78,0.02,-1.0
2626,SPY171215C00130000,130.0,Call,1033,81.5,209.78,0.02,-1.0
2627,SPY171215C00135000,135.0,Call,1033,74.99,209.78,0.02,-1.0
2628,SPY171215C00140000,140.0,Call,1033,72.35,209.78,0.02,-1.0
2629,SPY171215C00145000,145.0,Call,1033,68.0,209.78,0.02,-1.0
2630,SPY171215C00150000,150.0,Call,1033,64.095,209.78,0.02,-1.0
2631,SPY171215C00155000,155.0,Call,1033,60.28,209.78,0.02,-1.0
2632,SPY171215C00160000,160.0,Call,1033,55.0,209.78,0.02,-1.0
2633,SPY171215C00165000,165.0,Call,1033,52.82,209.78,0.02,-1.0
2634,SPY171215C00170000,170.0,Call,1033,47.97,209.78,0.02,-1.0
2635,SPY171215C00175000,175.0,Call,1033,45.79,209.78,0.02,0.105719209135
2636,SPY171215C00180000,180.0,Call,1033,42.5,209.78,0.02,0.118290387523
2637,SPY171215C00185000,185.0,Call,1033,39.46,209.78,0.02,0.127468991491
2638,SPY171215C00190000,190.0,Call,1033,34.77,209.78,0.02,0.115730985382
2639,SPY171215C00195000,195.0,Call,1033,32.89,209.78,0.02,0.130610266522
2640,SPY171215C00200000,200.0,Call,1033,30.0,209.78,0.02,0.132660407081
2641,SPY171215C00205000,205.0,Call,1033,28.0,209.78,0.02,0.139929477006
2642,SPY171215C00210000,210.0,Call,1033,24.0,209.78,0.02,0.129930892042
2643,SPY171215C00215000,215.0,Call,1033,21.965,209.78,0.02,0.133589118661
2644,SPY171215C00220000,220.0,Call,1033,19.5,209.78,0.02,0.132561769952
2645,SPY171215C00225000,225.0,Call,1033,17.45,209.78,0.02,0.133157737747
2646,SPY171215C00230000,230.0,Call,1033,15.0,209.78,0.02,0.129655742797
2647,SPY171215C00235000,235.0,Call,1033,13.81,209.78,0.02,0.133745879265
2648,SPY171215C00240000,240.0,Call,1033,11.36,209.78,0.02,0.127577696277
2649,SPY171215C00245000,245.0,Call,1033,9.18,209.78,0.02,0.121856394953
2650,SPY171215C00250000,250.0,Call,1033,8.4,209.78,0.02,0.125539396847
2651,SPY171215C00255000,255.0,Call,1033,5.5,209.78,0.02,0.110409665464
2652,SPY171215C00260000,260.0,Call,1033,5.85,209.78,0.02,0.121692106513
2653,SPY171215C00265000,265.0,Call,1033,4.31,209.78,0.02,0.114923200946
2654,SPY171215C00270000,270.0,Call,1033,4.0,209.78,0.02,-1.0
2655,SPY171215C00275000,275.0,Call,1033,2.41,209.78,0.02,-1.0
2656,SPY171215C00280000,280.0,Call,1033,2.65,209.78,0.02,-1.0
2657,SPY171215C00285000,285.0,Call,1033,2.2,209.78,0.02,-1.0
2658,SPY171215C00290000,290.0,Call,1033,1.8,209.78,0.02,-1.0
2659,SPY171215C00295000,295.0,Call,1033,1.45,209.78,0.02,-1.0
2660,SPY171215C00300000,300.0,Call,1033,1.05,209.78,0.02,-1.0
2661,SPY171215C00305000,305.0,Call,1033,1.0,209.78,0.02,-1.0
2662,SPY171215P00010000,10.0,Put,1033,0.04,209.78,0.02,-1.0
2663,SPY171215P00015000,15.0,Put,1033,0.07,209.78,0.02,-1.0
2664,SPY171215P00020000,20.0,Put,1033,0.06,209.78,0.02,-1.0
2665,SPY171215P00045000,45.0,Put,1033,0.27,209.78,0.02,-1.0
2666,SPY171215P00050000,50.0,Put,1033,0.3,209.78,0.02,-1.0
2667,SPY171215P00055000,55.0,Put,1033,0.47,209.78,0.02,-1.0
2668,SPY171215P00060000,60.0,Put,1033,0.62,209.78,0.02,-1.0
2669,SPY171215P00065000,65.0,Put,1033,0.74,209.78,0.02,-1.0
2670,SPY171215P00070000,70.0,Put,1033,0.96,209.78,0.02,-1.0
2671,SPY171215P00075000,75.0,Put,1033,1.2,209.78,0.02,-1.0
2672,SPY171215P00080000,80.0,Put,1033,1.45,209.78,0.02,-1.0
2673,SPY171215P00085000,85.0,Put,1033,1.7,209.78,0.02,-1.0
2674,SPY171215P00090000,90.0,Put,1033,2.05,209.78,0.02,-1.0
2675,SPY171215P00095000,95.0,Put,1033,2.56,209.78,0.02,-1.0
2676,SPY171215P00100000,100.0,Put,1033,2.65,209.78,0.02,-1.0
2677,SPY171215P00105000,105.0,Put,1033,3.33,209.78,0.02,-1.0
2678,SPY171215P00110000,110.0,Put,1033,3.9,209.78,0.02,-1.0
2679,SPY171215P00115000,115.0,Put,1033,4.46,209.78,0.02,-1.0
2680,SPY171215P00120000,120.0,Put,1033,5.29,209.78,0.02,-1.0
2681,SPY171215P00125000,125.0,Put,1033,6.0,209.78,0.02,-1.0
2682,SPY171215P00130000,130.0,Put,1033,6.31,209.78,0.02,-1.0
2683,SPY171215P00135000,135.0,Put,1033,7.13,209.78,0.02,-1.0
2684,SPY171215P00140000,140.0,Put,1033,8.0,209.78,0.02,-1.0
2685,SPY171215P00145000,145.0,Put,1033,8.6,209.78,0.02,-1.0
2686,SPY171215P00150000,150.0,Put,1033,9.72,209.78,0.02,-1.0
2687,SPY171215P00155000,155.0,Put,1033,10.8,209.78,0.02,-1.0
2688,SPY171215P00160000,160.0,Put,1033,10.99,209.78,0.02,-1.0
2689,SPY171215P00165000,165.0,Put,1033,13.82,209.78,0.02,0.28357283561
2690,SPY171215P00170000,170.0,Put,1033,14.65,209.78,0.02,0.27488154274
2691,SPY171215P00175000,175.0,Put,1033,16.19,209.78,0.02,0.2726304806
2692,SPY171215P00180000,180.0,Put,1033,18.02,209.78,0.02,0.27217434099
2693,SPY171215P00185000,185.0,Put,1033,19.38,209.78,0.02,0.266789411672
2694,SPY171215P00190000,190.0,Put,1033,20.5,209.78,0.02,0.258725511296
2695,SPY171215P00195000,195.0,Put,1033,23.7,209.78,0.02,0.267181320052
2696,SPY171215P00200000,200.0,Put,1033,24.92,209.78,0.02,0.258699720351
2697,SPY171215P00205000,205.0,Put,1033,27.05,209.78,0.02,0.256819147431
2698,SPY171215P00210000,210.0,Put,1033,29.36,209.78,0.02,0.255510184191
2699,SPY171215P00215000,215.0,Put,1033,31.16,209.78,0.02,0.249782378415
2700,SPY171215P00220000,220.0,Put,1033,34.28,209.78,0.02,0.253146833104
2701,SPY171215P00225000,225.0,Put,1033,37.0,209.78,0.02,0.252781632513
2702,SPY171215P00230000,230.0,Put,1033,39.065,209.78,0.02,0.247059672754
2703,SPY171215P00235000,235.0,Put,1033,42.19,209.78,0.02,0.24828021576
2704,SPY171215P00240000,240.0,Put,1033,45.46,209.78,0.02,0.249879297933
2705,SPY171215P00245000,245.0,Put,1033,48.4,209.78,0.02,0.248516177629
2706,SPY171215P00250000,250.0,Put,1033,51.75,209.78,0.02,0.249476215362
2707,SPY171215P00290000,290.0,Put,1033,84.5,209.78,0.02,0.283366746463
2708,SPY171215P00295000,295.0,Put,1033,88.845,209.78,0.02,0.28789910222
2709,SPY171215P00300000,300.0,Put,1033,94.0,209.78,0.02,0.298316098981
2710,SPY171215P00305000,305.0,Put,1033,98.77,209.78,0.02,0.305538993849
